quant_ameaca_crb;quant_lesao_corporal_crb;quant_roubo_crb;quant_recuperacao_de_veiculo_crb;quant_injuria_crb;quant_furto_crb;quant_homicidio_crb;quant_outros_fatos_atipicos_crb;quant_lesao_no_transito_crb;quant_calunia_crb;quant_vias_de_fato_crb;quant_difamacao_crb;quant_estelionato_crb;quant_dano_no_transito_crb;quant_abandono_do_lar_crb;quant_conflitos_familiares_crb;quant_dano_crb;quant_apropriacao_indebita_crb;quant_trafico_de_drogas_crb;quant_apresentacao_mandado_de_prisao_crb;bairro_crb;mes_num_crb;quant_morte_natural_crb;Classe;meta_mes_crb;meta_ano
0.21686746987951808;0.16326530612244897;0.31873479318734793;0.3333333333333333;0.03125;0.14690721649484537;0.14285714285714285;0.16666666666666669;0.4;0.125;0.0625;0.2222222222222222;0.06060606060606061;0.08783783783783784;0.5;0.0;0.058823529411764705;0.2;0.08333333333333333;0.0;41.0;0.0;0.0;1;JANEIRO;2016
0.012048192771084338;0.0;0.0024330900243309003;0.0;0.0;0.005154639175257732;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.11764705882352941;0.0;0.0;0.047619047619047616;42.0;0.0;0.0;0;JANEIRO;2016
0.18072289156626506;0.08163265306122448;0.0705596107055961;0.1111111111111111;0.125;0.028350515463917526;0.0;0.011111111111111112;0.13333333333333333;0.0;0.0;0.0;0.06060606060606061;0.013513513513513514;0.1;0.07142857142857142;0.11764705882352941;0.1;0.08333333333333333;0.0;43.0;0.0;0.0;0;JANEIRO;2016
0.0;0.0;0.0;0.0;0.0;0.007731958762886598;0.0;0.0;0.0;0.0;0.0;0.0;0.030303030303030304;0.0;0.1;0.0;0.0;0.0;0.0;0.0;44.0;0.0;0.0;0;JANEIRO;2016
0.16867469879518074;0.0;0.12895377128953772;0.0;0.15625;0.06443298969072164;0.07142857142857142;0.044444444444444446;0.2;0.125;0.0;0.16666666666666666;0.030303030303030304;0.033783783783783786;0.2;0.07142857142857142;0.0;0.0;0.0;0.0;45.0;0.0;0.0;1;JANEIRO;2016
0.5180722891566265;0.44897959183673464;0.6204379562043796;0.2222222222222222;0.21875;0.30927835051546393;0.3571428571428571;0.14444444444444446;0.7666666666666666;0.5;0.1875;0.2222222222222222;0.15151515151515152;0.15540540540540543;0.1;0.14285714285714285;0.5294117647058824;0.5;0.25;0.19047619047619047;47.0;0.0;0.0;1;JANEIRO;2016
0.46987951807228917;0.24489795918367346;0.6788321167883212;0.16666666666666666;0.46875;0.518041237113402;0.07142857142857142;0.23333333333333334;0.5666666666666667;0.625;0.375;0.2777777777777778;0.7272727272727273;0.47972972972972977;0.30000000000000004;0.21428571428571427;0.47058823529411764;0.4;0.16666666666666666;0.0;48.0;0.0;0.0;1;JANEIRO;2016
0.0;0.0;0.0024330900243309003;0.0;0.0;0.002577319587628866;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006756756756756757;0.0;0.0;0.0;0.0;0.0;0.0;49.0;0.0;0.0;0;JANEIRO;2016
0.0;0.0;0.019464720194647202;0.0;0.0;0.04381443298969072;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0;0.0;0.0;0;JANEIRO;2016
0.012048192771084338;0.0;0.004866180048661801;0.0;0.0;0.005154639175257732;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51.0;0.0;0.0;0;JANEIRO;2016
0.18072289156626506;0.14285714285714285;0.18248175182481752;0.0;0.15625;0.2912371134020619;0.0;0.33333333333333337;0.2;0.375;0.0625;0.2222222222222222;0.3939393939393939;0.26351351351351354;0.0;0.0;0.5294117647058824;0.0;0.0;0.047619047619047616;52.0;0.0;0.0;0;JANEIRO;2016
0.08433734939759037;0.1020408163265306;0.024330900243309004;0.0;0.09375;0.041237113402061855;0.0;0.011111111111111112;0.1;0.0625;0.0625;0.0;0.0;0.02027027027027027;0.1;0.0;0.0;0.0;0.16666666666666666;0.0;54.0;0.0;0.0;0;JANEIRO;2016
0.012048192771084338;0.0;0.0072992700729927005;0.0;0.0;0.002577319587628866;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07142857142857142;0.0;0.0;0.0;0.0;55.0;0.0;0.0;0;JANEIRO;2016
0.13253012048192772;0.16326530612244897;0.0705596107055961;0.1111111111111111;0.125;0.05670103092783505;0.14285714285714285;0.044444444444444446;0.13333333333333333;0.0625;0.0;0.05555555555555555;0.0;0.013513513513513514;0.4;0.0;0.0;0.0;0.08333333333333333;0.0;56.0;0.0;0.0;0;JANEIRO;2016
0.6987951807228916;0.4081632653061224;0.5450121654501217;0.4444444444444444;0.6875;0.4072164948453608;0.14285714285714285;0.13333333333333333;0.23333333333333334;0.5;0.0625;0.4444444444444444;0.6060606060606061;0.25;0.30000000000000004;0.5;0.5882352941176471;0.8;0.25;0.047619047619047616;59.0;0.0;0.0;0;JANEIRO;2016
0.12048192771084337;0.061224489795918366;0.0681265206812652;0.1111111111111111;0.09375;0.03350515463917526;0.0;0.044444444444444446;0.0;0.0;0.0;0.05555555555555555;0.12121212121212122;0.02702702702702703;0.0;0.07142857142857142;0.058823529411764705;0.0;0.0;0.0;60.0;0.0;0.0;0;JANEIRO;2016
0.0;0.0;0.004866180048661801;0.0;0.0;0.02577319587628866;0.0;0.011111111111111112;0.03333333333333333;0.0;0.0;0.0;0.0;0.02027027027027027;0.0;0.0;0.058823529411764705;0.0;0.0;0.0;61.0;0.0;0.0;1;JANEIRO;2016
0.0;0.0;0.004866180048661801;0.0;0.0;0.010309278350515464;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;62.0;0.0;0.0;0;JANEIRO;2016
0.10843373493975904;0.12244897959183673;0.2773722627737226;0.05555555555555555;0.0;0.09536082474226804;0.07142857142857142;0.022222222222222223;0.23333333333333334;0.0;0.125;0.05555555555555555;0.06060606060606061;0.033783783783783786;0.2;0.07142857142857142;0.058823529411764705;0.30000000000000004;0.3333333333333333;0.047619047619047616;63.0;0.0;0.0;1;JANEIRO;2016
0.0963855421686747;0.02040816326530612;0.09489051094890512;0.0;0.0;0.13659793814432988;0.0;0.05555555555555556;0.13333333333333333;0.0625;0.0625;0.16666666666666666;0.09090909090909091;0.12162162162162163;0.1;0.0;0.11764705882352941;0.30000000000000004;0.08333333333333333;0.0;64.0;0.0;0.0;0;JANEIRO;2016
0.3253012048192771;0.26530612244897955;0.51338199513382;0.4444444444444444;0.15625;0.22164948453608246;0.21428571428571427;0.13333333333333333;0.5333333333333333;0.25;0.1875;0.2222222222222222;0.24242424242424243;0.12162162162162163;0.2;0.0;0.23529411764705882;0.1;0.0;0.19047619047619047;65.0;0.0;0.0;1;JANEIRO;2016
0.3132530120481928;0.2040816326530612;0.4768856447688565;0.05555555555555555;0.15625;0.43556701030927836;0.0;0.2555555555555556;0.5;0.25;0.0625;0.05555555555555555;0.36363636363636365;0.20945945945945948;0.1;0.14285714285714285;0.11764705882352941;0.5;0.0;0.0;66.0;0.0;0.0;1;JANEIRO;2016
0.0;0.0;0.0;0.0;0.0;0.005154639175257732;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;67.0;0.0;0.0;0;JANEIRO;2016
0.08433734939759037;0.1020408163265306;0.10462287104622871;0.0;0.09375;0.08247422680412371;0.07142857142857142;0.11111111111111112;0.1;0.0625;0.125;0.05555555555555555;0.030303030303030304;0.013513513513513514;0.2;0.14285714285714285;0.0;0.2;0.0;0.09523809523809523;70.0;0.0;0.0;1;JANEIRO;2016
0.060240963855421686;0.061224489795918366;0.11922141119221412;0.0;0.0;0.07989690721649484;0.0;0.022222222222222223;0.1;0.0625;0.0625;0.05555555555555555;0.15151515151515152;0.07432432432432433;0.0;0.07142857142857142;0.11764705882352941;0.1;0.0;0.0;71.0;0.0;0.043478260869565216;0;JANEIRO;2016
0.43373493975903615;0.2040816326530612;0.5888077858880779;0.5555555555555556;0.1875;0.29381443298969073;0.6428571428571428;0.14444444444444446;0.43333333333333335;0.1875;0.125;0.05555555555555555;0.15151515151515152;0.10135135135135136;1.0;0.07142857142857142;0.1764705882352941;0.30000000000000004;0.5;0.14285714285714285;73.0;0.0;0.0;1;JANEIRO;2016
0.3132530120481928;0.22448979591836732;0.5425790754257908;0.1111111111111111;0.28125;0.2551546391752577;0.14285714285714285;0.11111111111111112;0.3;0.1875;0.125;0.38888888888888884;0.33333333333333337;0.08108108108108109;0.2;0.0;0.11764705882352941;0.30000000000000004;0.3333333333333333;0.0;74.0;0.0;0.043478260869565216;1;JANEIRO;2016
0.24096385542168675;0.2040816326530612;0.19221411192214113;0.05555555555555555;0.21875;0.09020618556701031;0.21428571428571427;0.1;0.1;0.125;0.0625;0.16666666666666666;0.12121212121212122;0.04054054054054054;0.30000000000000004;0.0;0.058823529411764705;0.2;0.3333333333333333;0.19047619047619047;75.0;0.0;0.0;0;JANEIRO;2016
0.3253012048192771;0.3061224489795918;0.4209245742092457;0.1111111111111111;0.28125;0.17525773195876287;0.07142857142857142;0.08888888888888889;0.06666666666666667;0.125;0.25;0.2777777777777778;0.030303030303030304;0.033783783783783786;0.0;0.21428571428571427;0.11764705882352941;0.0;0.41666666666666663;0.14285714285714285;76.0;0.0;0.0;1;JANEIRO;2016
0.3614457831325301;0.2040816326530612;0.23357664233576642;0.0;0.25;0.29896907216494845;0.07142857142857142;0.06666666666666667;0.4666666666666667;0.5;0.0625;0.38888888888888884;0.42424242424242425;0.2972972972972973;0.1;0.07142857142857142;0.1764705882352941;0.30000000000000004;0.0;0.14285714285714285;77.0;0.0;0.0;0;JANEIRO;2016
0.024096385542168676;0.04081632653061224;0.12408759124087591;0.0;0.03125;0.07474226804123711;0.0;0.03333333333333333;0.03333333333333333;0.0625;0.125;0.0;0.0;0.013513513513513514;0.1;0.14285714285714285;0.058823529411764705;0.1;0.16666666666666666;0.0;78.0;0.0;0.0;0;JANEIRO;2016
0.08433734939759037;0.2040816326530612;0.1362530413625304;0.16666666666666666;0.125;0.10824742268041238;0.07142857142857142;0.12222222222222223;0.3333333333333333;0.125;0.0625;0.1111111111111111;0.15151515151515152;0.14189189189189189;0.0;0.0;0.11764705882352941;0.0;0.0;0.047619047619047616;80.0;0.0;0.0;0;JANEIRO;2016
0.060240963855421686;0.08163265306122448;0.0072992700729927005;0.0;0.03125;0.041237113402061855;0.0;0.03333333333333333;0.03333333333333333;0.0;0.0;0.16666666666666666;0.06060606060606061;0.013513513513513514;0.0;0.0;0.058823529411764705;0.1;0.08333333333333333;0.047619047619047616;81.0;0.0;0.0;0;JANEIRO;2016
0.0;0.04081632653061224;0.0072992700729927005;0.0;0.0;0.01804123711340206;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;1.0;0.0;0;FEVEREIRO;2016
0.10843373493975904;0.02040816326530612;0.058394160583941604;0.0;0.0625;0.03350515463917526;0.14285714285714285;0.06666666666666667;0.03333333333333333;0.125;0.0625;0.0;0.0;0.013513513513513514;0.1;0.0;0.0;0.0;0.25;0.0;1.0;1.0;0.0;1;FEVEREIRO;2016
0.07228915662650603;0.061224489795918366;0.046228710462287104;0.0;0.0625;0.01288659793814433;0.07142857142857142;0.044444444444444446;0.0;0.0625;0.0;0.0;0.06060606060606061;0.006756756756756757;0.0;0.07142857142857142;0.0;0.0;0.08333333333333333;0.0;2.0;1.0;0.0;0;FEVEREIRO;2016
0.21686746987951808;0.2040816326530612;0.15815085158150852;0.0;0.0625;0.09020618556701031;0.0;0.03333333333333333;0.16666666666666666;0.0625;0.0;0.05555555555555555;0.12121212121212122;0.02702702702702703;0.1;0.07142857142857142;0.0;0.1;0.08333333333333333;0.0;3.0;1.0;0.0;1;FEVEREIRO;2016
0.03614457831325302;0.0;0.029197080291970802;0.0;0.0;0.059278350515463915;0.0;0.03333333333333333;0.03333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08333333333333333;0.0;4.0;1.0;0.0;1;FEVEREIRO;2016
0.0;0.02040816326530612;0.004866180048661801;0.0;0.0;0.015463917525773196;0.07142857142857142;0.03333333333333333;0.03333333333333333;0.0;0.0;0.0;0.0;0.006756756756756757;0.0;0.0;0.0;0.0;0.0;0.0;6.0;1.0;0.0;0;FEVEREIRO;2016
0.16867469879518074;0.1020408163265306;0.1362530413625304;0.16666666666666666;0.0625;0.04381443298969072;0.0;0.03333333333333333;0.13333333333333333;0.0;0.0;0.0;0.0;0.013513513513513514;0.0;0.07142857142857142;0.058823529411764705;0.1;0.16666666666666666;0.0;7.0;1.0;0.0;0;FEVEREIRO;2016
0.12048192771084337;0.2040816326530612;0.27007299270072993;0.1111111111111111;0.09375;0.26804123711340205;0.0;0.12222222222222223;0.13333333333333333;0.1875;0.125;0.05555555555555555;0.2727272727272727;0.20945945945945948;0.0;0.07142857142857142;0.4117647058823529;0.2;0.0;0.0;8.0;1.0;0.0;0;FEVEREIRO;2016
0.1566265060240964;0.16326530612244897;0.34793187347931875;0.4444444444444444;0.0;0.13144329896907217;0.14285714285714285;0.06666666666666667;0.43333333333333335;0.0;0.0625;0.05555555555555555;0.06060606060606061;0.08783783783783784;0.2;0.0;0.1764705882352941;0.0;0.16666666666666666;0.0;9.0;1.0;0.08695652173913043;1;FEVEREIRO;2016
0.03614457831325302;0.04081632653061224;0.0413625304136253;0.0;0.03125;0.028350515463917526;0.21428571428571427;0.03333333333333333;0.0;0.0625;0.0;0.0;0.030303030303030304;0.006756756756756757;0.0;0.07142857142857142;0.0;0.0;0.0;0.0;11.0;1.0;0.0;1;FEVEREIRO;2016
0.24096385542168675;0.3061224489795918;0.3236009732360097;0.16666666666666666;0.125;0.11855670103092783;0.5714285714285714;0.16666666666666669;0.1;0.0625;0.0;0.1111111111111111;0.030303030303030304;0.04054054054054054;0.4;0.07142857142857142;0.058823529411764705;0.0;0.16666666666666666;0.0;12.0;1.0;0.08695652173913043;1;FEVEREIRO;2016
0.07228915662650603;0.22448979591836732;0.34063260340632606;0.05555555555555555;0.15625;0.46649484536082475;0.07142857142857142;0.45555555555555555;0.3;0.25;0.0;0.16666666666666666;0.7878787878787878;0.20945945945945948;0.0;0.14285714285714285;0.23529411764705882;0.6000000000000001;0.0;0.047619047619047616;13.0;1.0;0.043478260869565216;0;FEVEREIRO;2016
0.3253012048192771;0.2857142857142857;0.08759124087591241;0.05555555555555555;0.09375;0.09536082474226804;0.14285714285714285;0.022222222222222223;0.2;0.3125;0.0625;0.0;0.09090909090909091;0.0472972972972973;0.2;0.0;0.11764705882352941;0.30000000000000004;0.16666666666666666;0.0;14.0;1.0;0.0;0;FEVEREIRO;2016
0.14457831325301207;0.1020408163265306;0.12408759124087591;0.05555555555555555;0.03125;0.061855670103092786;0.0;0.022222222222222223;0.06666666666666667;0.0;0.125;0.16666666666666666;0.12121212121212122;0.0472972972972973;0.0;0.0;0.11764705882352941;0.0;0.0;0.0;15.0;1.0;0.0;0;FEVEREIRO;2016
0.07228915662650603;0.1020408163265306;0.024330900243309004;0.0;0.0;0.059278350515463915;0.0;0.06666666666666667;0.03333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.058823529411764705;0.0;0.08333333333333333;0.0;16.0;1.0;0.0;0;FEVEREIRO;2016
0.13253012048192772;0.14285714285714285;0.28953771289537716;0.0;0.09375;0.24484536082474226;0.2857142857142857;0.17777777777777778;0.13333333333333333;0.0625;0.0;0.05555555555555555;0.09090909090909091;0.19594594594594594;0.1;0.0;0.058823529411764705;0.30000000000000004;0.16666666666666666;0.047619047619047616;18.0;1.0;0.0;1;FEVEREIRO;2016
0.04819277108433735;0.02040816326530612;0.0170316301703163;0.0;0.0;0.07989690721649484;0.0;0.044444444444444446;0.0;0.0;0.0;0.0;0.030303030303030304;0.0;0.0;0.0;0.0;0.0;0.0;0.09523809523809523;19.0;1.0;0.0;0;FEVEREIRO;2016
0.14457831325301207;0.16326530612244897;0.24817518248175183;0.05555555555555555;0.03125;0.22938144329896906;0.0;0.12222222222222223;0.06666666666666667;0.0625;0.125;0.16666666666666666;0.0;0.060810810810810814;0.0;0.14285714285714285;0.11764705882352941;0.2;0.0;0.0;20.0;1.0;0.0;0;FEVEREIRO;2016
0.49397590361445787;0.2857142857142857;0.30413625304136255;0.1111111111111111;0.28125;0.16494845360824742;0.07142857142857142;0.08888888888888889;0.16666666666666666;0.125;0.0;0.3333333333333333;0.15151515151515152;0.033783783783783786;0.1;0.07142857142857142;0.1764705882352941;0.5;0.08333333333333333;0.0;21.0;1.0;0.0;0;FEVEREIRO;2016
0.27710843373493976;0.32653061224489793;0.26520681265206814;0.16666666666666666;0.21875;0.1211340206185567;0.07142857142857142;0.22222222222222224;0.03333333333333333;0.125;0.1875;0.0;0.09090909090909091;0.08108108108108109;0.5;0.0;0.058823529411764705;0.1;0.08333333333333333;0.0;22.0;1.0;0.043478260869565216;1;FEVEREIRO;2016
0.03614457831325302;0.02040816326530612;0.004866180048661801;0.0;0.0625;0.01288659793814433;0.0;0.011111111111111112;0.0;0.0625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.0;1.0;0.0;0;FEVEREIRO;2016
0.3373493975903615;0.24489795918367346;0.23844282238442824;0.05555555555555555;0.15625;0.17010309278350516;0.07142857142857142;0.13333333333333333;0.2;0.125;0.0625;0.16666666666666666;0.12121212121212122;0.1283783783783784;0.1;0.07142857142857142;0.29411764705882354;0.30000000000000004;0.0;0.09523809523809523;24.0;1.0;0.043478260869565216;1;FEVEREIRO;2016
0.1566265060240964;0.22448979591836732;0.1654501216545012;0.1111111111111111;0.09375;0.12886597938144329;0.0;0.08888888888888889;0.2;0.0;0.125;0.0;0.42424242424242425;0.07432432432432433;0.1;0.0;0.29411764705882354;0.1;0.0;0.0;25.0;1.0;0.043478260869565216;1;FEVEREIRO;2016
